0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label
-410.74014,169.84119,35.79177,27.726635,15.015352,6.883757,-18.901432,5.290108,-2.5472105,-17.66354,-11.252424,-13.970445,-11.272189,-1.2052544,-8.582636,-8.481281,4.0326996,-9.666194,-16.20652,-5.928055,-9.924508,-2.8705757,-5.902304,-8.262587,-8.657031,-2.9869876,-6.9410377,-3.8832543,-9.199778,-2.917771,-9.215565,-9.933606,-6.8666883,-5.6457286,-13.640784,-5.855422,-7.8020153,-6.0579576,-5.8990574,-6.059969,f_sad
-375.54797,172.19958,23.202188,1.6513001,19.76316,15.52311,-23.770155,-3.330139,-14.748501,-13.006776,-0.24278831,-10.566141,-13.0250635,-11.048746,-1.9848251,-9.62924,-1.2020181,-7.796052,-16.354279,0.5236719,-11.761037,-1.4733561,-6.464469,-5.826965,-1.421329,0.79272485,-8.699603,-1.0452101,-10.449254,-7.271219,-3.4541793,-7.6429644,-10.884386,-3.5927045,-9.1643095,-7.1433387,-11.755625,-6.8774767,-3.778606,-6.5905538,f_sad
-412.45148,78.58271,16.235712,59.501293,28.94821,19.825766,-21.713531,7.1047792,-3.5313888,-14.623681,-11.042422,-10.146421,-7.8870416,-2.7639968,-9.724821,-0.62955934,5.3191757,-4.7035522,-11.107595,-0.12502168,-16.124355,3.119361,-5.113136,-1.1749665,-0.48933232,-1.3785434,-9.850986,0.16491506,-10.56341,-2.7004802,-4.5471168,-3.8262181,-9.835005,-0.9055873,-8.6379,-6.4331074,-7.0390778,-3.5307112,-7.009963,-6.172081,f_sad
-394.2529,55.572372,19.435291,49.53272,10.850231,27.697716,-12.929616,3.1154463,-13.994202,-0.34226367,-5.0367017,-6.0881495,-5.7713466,-3.9629064,1.756595,5.252394,-4.691582,-6.425357,-9.456044,7.529,-13.627285,-3.6074796,-10.881135,0.96592766,-4.4874787,-2.8294597,-8.775546,2.7491992,-8.44375,-2.72539,-3.3363576,-2.502061,-9.002921,-1.3184438,-7.6308546,-1.7473782,-7.1592746,-1.7947594,-4.677111,-2.2692103,f_sad
-435.70728,146.94324,24.171959,27.0435,24.918343,6.080595,-19.404654,4.6926107,-2.9572916,-10.786367,-4.107111,-5.462193,-7.319787,-6.2844896,-0.4036939,0.5915565,1.9284068,-10.338123,-10.587547,1.6996987,-14.479779,-3.98499,-7.0437236,-2.8892064,-3.8665955,-2.830566,-6.7738214,0.63054925,-7.5348344,-3.5628703,-2.28823,-1.8369112,-4.5131726,-3.260977,-6.807492,-2.005888,-8.321565,-5.5717406,-2.7281003,-3.887542,f_sad
-248.29324,85.27467,-17.90133,36.295944,19.215628,7.5542026,-39.45909,-0.10279624,-10.931762,-25.248245,2.8038933,-20.65353,-22.032299,1.3828785,-19.264317,-14.933293,-3.877936,-5.7086196,-12.542711,2.32327,-4.563087,2.1020405,-5.4903493,7.6699367,-0.7380578,-5.383294,-11.126784,0.9037904,-17.83061,-0.11734336,1.8644422,0.6983843,-0.5646529,3.358702,0.5389757,10.111252,1.24216,9.751362,1.8406317,0.39423472,f_angry
-241.67902,139.06076,-43.776737,-10.798125,12.676637,-2.5672967,-60.6978,14.895137,-16.698643,-21.016096,7.6073055,-19.678453,-18.605598,-6.968792,-21.773312,-15.922877,-7.746508,-9.080497,-16.224342,-4.486781,1.3589754,-16.588612,-16.281576,-10.98795,-1.2347362,2.5047314,16.865976,30.062483,26.858053,28.521532,8.769597,-1.8350832,-13.12373,-3.622557,-1.6258664,10.921966,7.644381,-3.2967143,-10.026799,-8.898847,f_angry
-267.88556,102.74657,-58.770573,0.8073942,15.344638,-24.401087,-53.275097,14.121846,-15.844862,-31.348692,6.242489,-25.087055,-26.830868,2.4730537,-22.374437,-25.450457,1.1914212,-12.147126,-20.64057,-3.1192842,-13.522219,-0.8686873,7.6842494,21.998215,24.650852,25.93634,17.134882,11.018346,-7.1504564,2.2775688,-1.9819759,4.842882,11.125251,7.1599035,-9.066155,-11.723598,-10.956234,5.9924703,-0.5475521,-4.345205,f_angry
-208.00055,157.55142,-64.752975,-40.633358,-19.74249,-17.99446,-47.56322,0.5980874,-23.862543,-25.064445,12.967815,-17.294237,-14.760645,1.1120603,-24.119274,-21.21922,3.634086,-8.796713,-10.236792,7.3147125,2.426602,0.43042183,-1.872138,-4.9555593,-2.1286263,-6.192778,-3.2403972,5.9006333,-5.888013,-0.60733783,-4.8919473,0.21877575,1.6831181,1.104184,-0.5243832,6.0531735,0.41326213,4.826334,4.828094,10.662212,f_angry
-209.23172,113.69585,-36.853012,-7.088472,-4.5557914,-10.168712,-49.681263,-11.114858,-26.996809,-17.693203,2.9063485,-20.915934,-18.213388,0.41121015,-16.61987,-4.3935766,9.2619705,-6.3878274,3.4442348,21.687313,-0.6085466,-10.351561,-6.177339,-2.4433408,-4.0662236,-5.328321,-5.915901,0.6887972,-14.124199,6.644239,1.6777896,7.8936434,8.559804,3.464764,4.947433,8.900777,0.908986,5.9767814,0.81655365,-2.0795484,f_angry
-214.23936,43.607872,-6.509008,31.582617,3.3931286,-1.2373614,-30.873665,2.1886363,-11.408576,-1.5374008,-3.2151117,-18.582914,-10.385252,8.444376,-18.34809,-6.268988,-1.6304934,-2.2341151,-9.049123,6.954835,-7.696078,3.449524,-5.347409,15.702696,3.267486,5.5550756,5.97195,13.277684,-6.818163,2.4940174,2.1131003,10.036006,-4.1466107,7.25127,-2.8693073,3.688476,-9.306824,1.8017384,-4.800616,0.6495909,f_fearful
-234.346,134.90866,-15.547864,-16.224743,8.98488,10.764485,-36.709194,8.118002,-15.682971,0.58333796,7.988442,-13.2512045,-13.439505,2.5514932,-18.761063,-14.075779,-0.6822607,-10.328755,-13.050819,1.2371192,-9.724737,-3.6608458,-19.00961,-1.3681434,-8.076695,-10.767257,-8.610217,-5.3733683,-7.7297735,-3.5913107,-1.7306021,6.085654,2.428124,15.271039,13.921907,16.19831,6.200284,11.575487,2.0235953,7.8829284,f_fearful
-289.79382,82.74266,-4.2791333,25.887638,11.924179,11.060635,-21.476398,5.908831,-2.6672325,-4.421465,-4.9223957,-9.371473,-7.0231805,0.23109975,-11.5612135,-4.609607,4.263045,-3.1457798,-7.549165,1.6869419,-6.856307,0.6157431,-14.385635,0.04752636,-9.330622,-10.505262,-7.737191,-1.03989,-8.807901,-2.5384152,-2.8361747,-2.7092183,-7.9416914,2.7548926,-0.503313,7.4153357,0.33822587,12.767949,5.4628606,9.644761,f_fearful
-254.66745,138.96121,-22.801455,-8.398893,7.736729,14.910436,-29.447542,16.989994,0.9046511,-3.8427992,9.978105,-6.495445,-5.797976,-4.1399064,-13.512988,-5.1224346,4.642873,-3.2385058,-7.845654,0.44491407,-8.560376,3.6632376,-15.151515,-2.348369,-6.935462,-3.579952,-9.415853,-5.7554464,-6.047989,-2.530402,-4.056057,-4.03424,-3.2027893,2.2190275,-1.3632007,7.8777447,1.5309932,9.412675,7.11142,9.378887,f_fearful
-272.21622,118.308624,-15.239657,-18.620941,2.728511,0.7648224,-21.1329,5.792117,-7.731171,-4.7728825,6.321477,-6.5860715,-15.192695,-1.9738829,-14.133438,-6.0481086,4.7519536,-7.1752105,-11.039644,-1.681873,-2.134445,7.827198,1.6103929,16.670137,18.468128,12.1107,6.858613,4.832649,-4.1714168,1.0576692,-0.55816585,1.3176184,-4.325986,0.1570721,-3.023315,0.5378504,-4.3612294,0.4690759,-4.8418727,-4.814818,f_fearful
-295.47333,131.74799,0.6113491,4.7007046,19.20766,14.486431,-29.691786,-1.575504,-16.72255,-17.10539,2.070099,-13.579984,-10.591316,-5.1015944,-15.895078,-9.743052,-3.6170125,-3.9496675,-9.545445,-1.4923267,-8.266044,-2.3809166,-13.665185,-1.3618699,-5.929677,-11.141341,-12.495625,-4.031528,-11.714507,-10.142268,-8.291857,-5.7821994,-4.272212,2.0991364,0.7352741,11.450688,8.531515,9.469582,5.2011385,7.930177,f_happy
-326.3683,135.12573,-6.794078,0.9933762,22.098724,13.725112,-56.404545,0.7103904,-17.926006,-7.562749,3.3860087,-24.207157,-18.67433,-2.5717726,-21.581356,-17.020468,-1.9971346,-12.027398,-2.732413,-1.5080367,-4.8026366,-4.948362,-7.7663417,6.0980167,0.47404405,-15.537821,-6.3224325,10.894901,-15.615699,4.248157,-4.9298344,-0.47958198,-3.1710668,-1.5074972,-4.356497,0.9807543,-1.1256248,0.2574581,0.21176976,5.5544567,f_happy
-292.60126,154.06036,-6.309308,-8.905159,17.467731,8.162564,-33.054356,3.758469,-11.717544,-12.116232,13.568545,-12.546543,-10.254985,-6.8747416,-15.520334,-8.12048,2.2520664,-3.6855912,-11.166186,-0.07998652,-4.4132805,-6.7345805,-13.0609665,0.6845703,-8.200156,-9.485238,-11.072007,-5.005743,-9.642027,-5.515595,2.2375557,10.175113,8.3939905,13.644124,10.400419,13.953927,1.4359816,2.3611572,1.3000917,7.660161,f_happy
-288.49597,140.99512,-30.46672,3.2303462,31.162539,1.3369232,-64.04367,3.2868855,-13.450259,-20.647205,3.4026883,-27.383482,-9.555235,-2.1019375,-14.434236,-15.190933,-4.7615037,-4.1658587,-6.9873033,-6.1406307,-8.626653,-5.628104,-10.433651,-1.735782,-10.992375,-17.825207,-9.612419,-2.132481,-14.002316,0.7319732,3.3735938,7.5914097,8.019597,12.260605,6.471465,13.131257,3.8804958,7.429761,6.485494,10.867428,f_happy
-269.6532,112.70986,3.8874328,14.703846,32.518887,10.892928,-30.214666,3.9955633,-11.341052,-3.8408747,3.283585,-17.659426,-12.468183,0.3483697,-15.159664,-7.1715527,-1.4174874,-4.0400615,-11.583121,5.457622,-8.337431,-5.6348357,-12.409949,3.2582448,-4.735878,-10.856282,-6.8769984,5.3208766,-3.5001075,4.010232,-1.3870368,4.8539476,-3.8599868,1.5996895,-2.8240573,3.8233092,-2.6086187,1.6992406,-5.402393,-1.3569496,f_happy
-369.0677,103.89278,22.85123,9.042609,5.3824134,9.82925,-21.76621,-0.08227612,-14.798165,-12.059326,0.44613504,-15.687728,-11.713052,-1.4985218,-11.728126,-5.3356557,-5.7174544,-7.971379,-12.028357,-2.730862,-8.86532,-5.7419987,-12.187654,-3.3168027,-6.0044346,-4.816658,-0.30151927,-1.3785117,-5.0502443,-0.71593356,-5.683139,-1.421171,-4.213736,4.526975,-1.4916668,4.1346145,0.37591487,0.3042108,-0.9987018,4.926797,f_neutral
-303.99023,103.14636,6.8279614,12.025296,2.9963365,12.826256,-23.368326,-4.2544684,-25.88519,-8.2919,6.9203043,-15.3500805,-8.135088,2.7121232,-14.734029,-1.2335455,-3.2802167,-8.260459,-12.310802,-2.4014316,-9.940839,-2.158521,-12.5971775,-2.5189753,-7.026601,-8.017427,-12.518115,-5.0996933,-13.305725,2.4745553,-0.38864225,14.177398,10.306062,21.196608,10.010485,13.717657,0.7166474,-0.99591416,-1.8265948,4.015345,f_neutral
-353.9077,159.42824,32.033894,-7.1667223,0.5252984,9.038011,-23.238014,3.4917555,-18.129143,-19.017214,7.172451,-10.192392,-0.80231297,-2.4550786,-15.237087,-1.8915577,-6.585627,-8.714104,-14.876687,-9.571127,-5.9253616,-6.516112,-12.628139,-4.9398675,-7.7317905,-4.2212,-5.197068,-8.192995,-10.163754,-1.7948266,-10.333,-0.9718056,-8.503026,-6.836788,-4.614324,4.4557986,6.718498,8.242423,11.704263,13.614651,f_neutral
-386.4911,146.75818,17.724081,8.866619,30.294327,17.07265,-29.196098,12.6798935,-5.737829,-2.8206484,4.3682585,-22.423954,-12.570592,-3.9469092,-6.8159947,-11.398817,-6.0791984,-4.1906037,-5.9338064,-3.1179488,-5.722167,0.8832178,-8.954523,-6.1409593,-7.309302,-5.40901,-12.298641,-10.012376,-10.363535,-0.6054182,-11.803382,-1.8656303,-3.5135126,-3.6650445,-7.2634926,0.45633093,-7.4755125,-2.6273797,4.243779,14.573284,f_neutral
-301.40466,141.39493,30.482706,-9.013248,-9.139597,9.404191,-31.780115,20.583305,-9.693318,-24.514315,-1.2304116,-13.448625,-3.0963576,-0.48337957,-14.61064,-3.2069736,-11.018304,-9.950853,-9.597136,-2.1944525,-13.047956,3.4188578,-14.180935,-6.6418247,-12.527132,-0.17377797,-8.532517,-10.7615185,-11.576061,-3.058182,-11.645774,1.0062944,-5.1972003,2.045005,-2.827951,6.5463266,-2.1357057,2.1853688,4.1108108,6.3649707,f_neutral
-294.98215,151.41138,-3.8356607,2.2473927,11.313006,-17.439531,-28.678305,4.189043,-18.126709,-17.904621,-0.5054574,-23.18203,-20.554943,-3.6293073,-19.586502,-15.489231,5.5155783,-4.9308705,-10.974368,-10.136809,-11.681058,-5.2859263,-2.2714884,13.207426,15.602356,14.920499,10.227077,8.714648,-8.492052,-6.331547,-7.5032,6.6195407,6.8696837,1.5235674,3.2982085,-1.2258196,-4.799469,-1.6507168,-4.580763,2.275995,f_sad
-253.40486,171.74808,-44.05823,-14.457409,7.785837,-2.2923357,-41.432316,17.177475,-27.444902,-21.464884,25.793308,-17.210518,-16.01426,-1.888493,-25.265913,-8.597385,4.454343,-12.774553,-2.8065178,-1.2119174,-4.540755,-5.2155237,-14.183016,-3.3738034,-4.8646674,-13.598811,-8.173732,-1.9098542,-15.213351,-2.3801932,-6.303828,9.3235035,0.29634488,11.228049,17.091059,15.685636,2.7831533,-0.7555749,0.8052944,0.62678003,f_sad
-343.42026,107.72508,2.0907621,21.399633,25.597298,6.8688173,-39.998283,10.397459,-16.5824,-2.1081402,2.4689865,-20.671572,-4.7486157,0.33492643,-14.523994,-6.650626,-0.7885737,-5.1981716,-9.021044,2.2276616,-9.173403,-1.3357301,-3.9794276,0.4810607,-6.785751,-10.097948,-7.169452,0.3003325,-10.783602,9.096199,7.740025,23.744646,6.0006537,16.089718,2.6881473,6.527248,-5.8655972,1.4729695,1.1340182,6.5679317,f_sad
-270.42838,86.68807,-11.047234,14.278254,2.1791005,9.096664,-33.28911,3.7385325,-9.790342,0.9434599,4.0618777,-7.794385,-11.024918,0.12430947,-15.731924,-3.5137527,-0.9255176,-2.646022,-9.805205,4.676012,-13.108231,-0.91423947,-20.283823,6.1767564,-8.537165,-6.2140255,-12.840183,1.7258664,-11.541833,-4.8234186,-6.0037036,-2.701935,-9.537133,-2.975324,-8.754716,4.347663,-9.185603,2.6226256,1.7480574,12.009492,f_sad
-389.72806,156.13002,27.824455,3.3941903,5.6958776,8.799284,-40.20569,17.838541,-13.64924,-2.6170912,3.4543366,-18.684649,3.8405757,-9.293453,-10.094661,-10.436203,3.1832886,-6.7731733,-10.571164,-1.9026067,-9.295003,0.9189836,-14.707445,4.7187977,-10.307373,-5.0796666,-8.124882,-7.5374265,-3.6531935,-8.604968,-3.466375,-4.289569,-2.8138552,-1.947088,-5.150118,6.6033783,-3.896948,-2.135783,-2.5665233,4.0673823,f_sad
-309.10086,116.14172,9.046192,23.407536,50.638523,-11.760793,-25.767908,4.704274,-10.49846,-15.270935,-6.461632,-6.2487946,-13.509674,0.2523959,-4.046257,1.3546045,-4.105971,-3.7497253,-4.991916,0.5495024,-11.64231,0.6070253,-13.58354,-4.03005,-12.378251,-2.9490814,-6.024145,3.043893,0.93632704,5.2078238,10.017825,14.018024,9.121135,8.376882,-2.288031,1.800509,-4.09265,2.110973,-0.38128376,2.1972027,f_angry
-342.6172,185.44463,39.613815,10.946798,31.206732,7.571538,-0.95922804,7.3023133,-3.001541,-5.506529,3.0659106,-0.5903094,-8.997001,-2.1150887,3.3757331,-0.33174217,-2.6001358,-6.243753,-5.157324,-1.2553058,-1.658643,-4.7555656,-3.1349015,0.6416835,-3.2381213,-1.269575,-1.7389793,-1.8662388,-5.250025,-3.619291,-6.4625063,-4.116566,-4.1164637,-4.123654,-7.799323,-2.9894314,-1.6105822,1.0876852,-1.5366309,0.19313687,f_angry
-363.92,152.65494,2.4695015,4.6693754,30.125238,-14.392854,-28.751009,-5.132439,-18.689365,-17.939323,-2.0643678,-0.26147413,-14.985208,-5.7809057,-6.8980837,-7.7993355,-6.7854195,-7.3943734,-9.162615,-3.4215457,-8.658786,-9.036217,-19.216167,-11.97227,-10.865675,-1.8005714,-3.3834445,11.004888,8.801037,15.683973,11.437109,8.05892,8.662612,4.4706717,1.870994,6.932605,4.9074907,4.261663,5.093007,2.907986,f_angry
-284.14832,179.6531,-13.651155,-9.574371,39.583714,-23.878063,-13.22209,9.064659,-10.178485,-11.783858,9.127962,9.26353,-14.914566,-0.22753403,-7.0044813,0.0028164983,-14.39959,-6.903489,-12.921486,-5.682215,-7.564032,-2.3386407,-6.9480963,-4.6156073,-8.958555,-1.998511,-10.8934145,-4.3813376,-10.73498,-10.886574,-6.0876155,-5.111373,-4.527907,0.44823593,-1.6228755,4.570845,-4.228482,0.6095623,-0.80565464,-0.84853137,f_angry
-318.95807,168.54404,10.876207,18.676907,51.02899,-2.016468,-17.944887,6.493566,-16.234348,-8.332068,-0.7630298,-2.749658,-13.766881,-1.1043204,-0.7357592,-3.433536,-4.1154723,-9.004241,-5.948859,-1.6249923,-6.0596633,-1.7379267,-8.552009,-2.2650287,-5.7942066,-2.4642446,-5.9395514,-3.4280076,-7.958204,-5.5435634,-7.195894,-5.479895,-7.773356,-2.5471723,-3.720819,7.552709,4.9456615,12.106897,10.007124,10.430841,f_angry
-235.49904,152.48737,21.662338,45.453403,54.584854,-5.301259,-14.849716,21.242548,1.5708591,-7.973701,4.2488213,3.4805984,-2.5897193,6.105016,2.8529994,3.2819746,2.1104395,4.1247525,-2.116375,-0.19013113,-3.4866848,2.2051227,-3.8198318,-2.0480297,-5.281667,-1.383842,-4.0344205,2.5632174,-7.8460946,0.31745002,1.5590162,3.8246064,-0.32469916,6.888505,-0.20199658,3.3561342,-4.415189,1.0197296,-3.2170925,3.2972524,f_fearful
-285.97815,171.51485,-8.568869,8.356128,46.608162,-6.463671,-11.360961,10.21829,-4.826038,3.3080707,15.977678,-1.9562931,-22.846783,5.4087205,-8.752611,0.31085777,1.6559387,-13.798838,-7.4386573,3.0607524,-11.355484,0.9184046,-14.406583,6.79879,-9.530551,-2.611411,-6.2721777,-3.9359326,-8.727885,-4.173177,-4.2571344,-4.6700325,-3.5560982,3.8511894,-3.3183892,4.867273,-3.0645988,3.1012893,-1.6920408,-1.5586237,f_fearful
-348.49225,142.10608,35.160023,46.770363,59.426025,-19.1429,-22.822655,10.690915,-0.032400694,-2.2188811,9.285926,-7.2245717,-3.392787,-5.307965,-12.073742,0.19805123,0.9982741,-3.4810402,-11.874801,9.626037,-14.180389,-0.6187596,-18.906864,-5.723912,-16.18979,-1.5900664,-6.8582883,-6.157498,-5.8859143,-4.2399945,-2.6739912,-7.3462834,-9.294686,2.0449708,-8.60308,-2.7998772,-9.01871,-3.7706194,-6.1464477,-8.060673,f_fearful
-300.79266,174.39798,-5.3993416,-2.0274591,24.203453,-11.131961,-18.547276,8.986322,2.7586079,-16.764631,10.348636,-2.1574993,-11.798141,3.9144924,-8.949207,-5.517058,-2.4144225,-10.606113,-5.4525585,2.2036111,-15.538739,-0.58928144,-13.049433,-0.36127558,-5.9069295,-2.8317044,-6.826524,-0.7887938,-11.316171,-4.970591,-7.312026,-3.942388,-2.9006553,3.1634994,3.534929,13.815697,9.153132,14.91491,7.7539005,2.2292247,f_fearful
-391.07535,173.63397,29.750753,-7.509497,21.797049,-0.114371456,-20.997843,-4.8935733,-5.9696655,-19.7325,-12.789968,-8.630359,-9.288287,-9.611516,-8.44493,-7.2397823,-5.5474186,-4.2858543,-7.7328873,-6.8669815,-9.10934,-4.1580405,-10.21302,-3.8458042,-8.364182,-4.395846,-9.646459,-5.8468223,-8.911668,-6.526108,-3.418349,2.0812743,7.6017203,14.318626,15.500293,19.523458,13.452046,14.95637,9.405716,7.129463,f_fearful
-287.7092,166.2131,13.647457,4.1342096,28.420923,-3.31572,-15.237092,-0.21838138,-11.657549,-8.357963,1.153418,-3.3971395,-6.042287,-6.4503937,-7.1577744,-5.553209,-5.7006907,-7.0365634,-9.657774,-0.35008314,-7.3852005,0.49123892,-8.470236,-4.6906557,-9.316889,-5.362672,-9.784814,-3.263731,-8.686331,-3.2648654,-3.0919914,1.3395066,-0.052432183,7.5576816,3.5159318,9.106213,5.5346637,9.080313,5.9484415,5.7853594,f_happy
-285.7128,173.80136,13.116379,14.950424,54.001823,-14.212017,-31.97445,-6.8820195,-10.829424,-12.681021,-4.4160466,-2.5698984,-4.8051124,-2.4515634,-4.7494,-4.8891797,-9.806647,-7.472745,-9.054285,2.087535,-10.070006,2.0094569,-2.6957586,5.311385,0.9176491,6.3230076,6.538529,6.5132194,4.020213,0.7760103,2.8311574,4.8286533,1.0222045,1.8436114,-1.673819,1.4279448,-2.0937777,-0.0022820367,0.84479034,-0.7751328,f_happy
-288.2254,158.0148,39.345215,24.501158,34.06434,11.951587,-6.9025307,0.120344095,-6.5840445,-5.530412,0.22104849,-0.35225487,-3.7430906,-2.259901,-5.1510406,-3.202261,-1.8852508,-4.254143,-5.7469034,-2.6882687,-6.343342,-1.3487651,-9.19968,-5.5979204,-5.3388805,-1.8613064,-4.809053,0.32269916,0.57484806,7.5614495,8.079715,7.9199157,6.6111803,10.471155,6.0154676,3.084171,-1.9407444,2.2220845,0.045531213,-0.8622008,f_happy
-305.03522,184.53189,53.470398,16.244133,37.912422,-4.7449903,-16.53327,3.2865195,0.5542635,-5.799932,-2.374802,2.0668957,-1.4710556,-4.876192,-0.38854107,-3.7328362,-1.5080441,-3.9351432,-5.8279176,1.5663079,-5.1599135,-1.3508139,-12.153966,-1.4560889,-8.156757,-5.497202,-9.222022,-3.661187,-6.0204253,-2.5057354,0.6701829,4.600536,2.6385396,8.08161,5.3840446,7.5648894,1.1899151,1.8388191,-3.6258626,-1.3800436,f_happy
-283.2128,164.3336,26.75533,24.343613,43.508945,5.9161267,-9.478129,1.3022906,-8.010867,-6.210408,1.6290565,-2.5217814,-3.8321848,-1.0961473,-1.2041662,-1.3938698,-3.4498634,-3.5405943,-3.6939025,2.0007458,-6.578423,-1.4148413,-11.992469,-5.136501,-8.701045,-5.4762,-6.883274,2.702866,-1.6675259,2.2789938,3.1081727,5.7057514,0.4720753,3.553464,-2.82807,-0.8938762,-3.7184162,1.0769526,0.87758577,0.5042603,f_happy
-255.42833,179.77364,11.433669,7.9040356,31.40613,-6.350357,-13.464518,6.101026,-12.481762,-4.406654,2.6421614,-2.1998894,-7.9449472,-0.75859964,-0.961833,-4.5869875,-2.48866,-7.6345606,-8.390182,1.0667264,-8.115847,-0.23637386,-8.873394,-2.3719254,-5.863396,-2.7084475,-4.9499288,0.9374994,-1.9386404,-0.57986414,-1.5810959,-1.1997678,-4.4766026,-0.6885439,-5.7006154,0.89155936,-3.3487678,3.6543794,2.7956688,7.3561635,f_neutral
-249.93704,168.48323,16.284906,13.330337,47.580265,0.41872323,-9.9897995,13.08527,-14.027052,-3.9520776,2.0813394,1.8516263,-1.7351495,2.6576853,-2.5710804,1.6847106,0.0021548646,-0.65377533,-8.31979,4.9158645,-9.794153,2.5592995,-8.055279,-1.2641428,-7.8343616,-2.0715935,-6.926674,-1.0566663,-8.503702,-1.3178409,-3.639917,1.5784262,0.48303768,6.0284276,2.1815424,6.372423,3.11677,2.6033022,-0.8425743,0.50473386,f_neutral
-289.58353,180.80151,7.314823,9.620021,52.326786,-4.506057,-13.3153305,4.246634,-14.584352,-5.299871,7.8502984,1.7100512,-6.1667914,-2.7866905,-3.286558,-6.9662476,-2.7103717,-9.808194,-9.1681,3.5052464,-9.351676,3.340299,-5.3591714,-0.1621616,-8.98021,-4.145074,-10.969213,-3.9247742,-7.384731,-6.9149857,-5.4491386,-0.034537513,-5.16581,5.9583244,4.1495724,10.357478,4.325929,11.237175,2.9492939,2.7049534,f_neutral
-256.61633,199.95296,26.685705,9.31206,46.85672,-1.7549428,-8.320793,12.5422535,-0.8679394,-0.04868682,3.5934355,-2.2052329,-6.8893867,0.15700652,-0.0949246,-2.921256,0.16453046,-0.9676206,-8.631864,1.6747947,-7.0962443,6.2072597,-6.434794,1.6353785,-3.6741498,-0.87141997,-6.357465,-0.079560965,-7.228462,-0.29700792,-4.0583334,-0.76280296,-4.0949764,1.5660536,-1.5575315,4.541057,1.3342229,6.7122235,3.4540625,2.5415864,f_neutral
-300.41718,159.43172,38.36208,12.344245,23.08343,-6.584254,-13.3348465,6.704242,0.03664907,-10.639779,-4.2337265,-1.0871551,-3.5312805,-0.30566373,-1.4213986,-3.5907512,-5.14582,-2.8531055,-7.1909776,-3.6153736,-4.240062,-2.2310386,-8.268164,-3.959018,-6.185883,-4.8634458,-5.080727,0.3474973,-3.464158,1.4814351,1.8647789,1.9762007,-1.0872633,3.7945805,0.9126616,3.1630588,1.007972,6.8898754,4.1473684,4.8427353,f_neutral
-336.70465,178.70628,46.483868,12.275682,25.90925,-15.599674,-30.543644,8.164995,-6.2936583,-7.638322,-8.312825,-17.263214,-11.621498,-10.228014,-5.5066023,-18.477325,-5.7977524,-0.14193477,-9.656197,0.08126771,-12.649012,1.2493374,-13.992822,-3.5459764,-11.854444,-12.510479,-5.148681,-9.865469,-7.4123025,-8.7857,-9.20896,-8.362798,-7.369893,12.855609,9.017419,16.92747,18.801558,19.439384,10.153154,0.35492852,f_sad
-327.23682,153.32065,20.660872,7.7742424,42.319622,-7.9941444,-21.785336,10.406073,-29.29906,-8.4064455,7.403632,-0.57094437,-20.075533,-9.686825,-10.553538,-15.072624,-5.539472,-15.215422,0.085689925,-1.6281875,-16.05806,-1.2684051,-9.126019,2.6621358,-13.606704,-5.8118596,-8.351176,-12.848154,-4.6510873,-9.271102,-9.585304,-6.6382537,-15.757999,-3.7661424,-12.140277,2.4224334,0.053403728,18.552172,8.198363,21.730213,f_sad
-300.97287,128.06139,22.237593,46.413235,42.682102,-4.732606,-23.379494,5.7581353,-7.0011454,0.026667766,4.5346746,-4.4924855,-5.9194546,-3.2774467,-1.9643133,-1.3144692,0.15050516,-2.1073167,-6.413891,5.5961947,-7.874856,6.032565,-9.54563,-0.5987951,-6.3674417,0.02932436,-2.3131642,-0.5567018,-5.5063467,-1.2651808,-4.423137,1.0326673,-4.379715,6.2590394,-1.6234655,5.837058,1.44938,6.184741,4.8245316,4.0971255,f_sad
-263.64682,117.62658,7.2159133,35.599937,33.34825,11.3242655,-11.2493925,9.152841,-5.3455234,3.4683447,9.435207,-5.71804,-6.970905,3.4117975,1.3391343,1.6468383,-6.033884,-9.060377,-3.3509939,-0.69984984,-12.288297,1.9777812,-10.513389,0.9193989,-7.387796,-3.2885878,-7.8133087,-2.8070161,-8.51566,-6.3584805,-7.7082567,-1.221641,-7.0349627,5.879054,-2.479501,7.0165067,3.9462173,6.7676973,2.2246594,3.2194917,f_sad
-325.22278,185.29088,22.19274,-2.6594129,39.159885,0.21829785,-21.091452,0.15871494,-7.7367253,-17.682625,0.51094335,4.1907506,-5.675478,-4.3778806,-11.979956,-7.01525,-4.074779,-12.785859,-3.2556806,-2.447545,-9.797618,1.3815303,-10.756242,3.6576893,-10.432161,-1.0175848,-9.045162,-5.2124557,-7.3908634,-8.919343,-6.0939937,-6.660202,-12.155525,-2.7856336,-0.87466604,4.432396,7.2479706,17.416695,13.227162,11.830914,f_sad
-262.69897,129.81139,24.058119,55.564133,34.429237,6.876336,1.8262018,4.32663,1.6127801,3.9926503,-0.6225152,2.2769203,-8.648319,4.9553404,-3.955421,5.2717147,5.393308,1.8679491,-2.7138507,3.6987567,-3.2000396,5.113245,-6.0373344,1.6202885,-2.6865456,-0.42966715,-3.3900285,4.9122367,-2.699148,0.17742483,-1.1314436,3.4951775,-0.5088655,1.4815868,-1.4123127,3.3606148,-4.1889997,3.2645552,-0.62580127,-2.0743613,f_angry
